selling_price,km_driven,fuel,seller_type,transmission,owner,seats,torque_rpm,mil_kmpl,engine_cc,max_power_new,No_of_years
190000,110000,Diesel,Individual,Manual,Second Owner,5.0,2500,19.09,1405.0,69.01,9
665000,70000,Diesel,Individual,Manual,First Owner,5.0,2400,23.59,1364.0,67.04,5
445000,120000,Diesel,Individual,Manual,Second Owner,7.0,2600,14.95,2489.0,93.7,9
340000,92686,Diesel,Dealer,Manual,Second Owner,5.0,2750,21.9,1396.0,88.76,11
330000,180000,Diesel,Individual,Manual,First Owner,5.0,2680,13.6,1991.0,142.0,14
270000,80000,Diesel,Individual,Manual,First Owner,5.0,3000,21.02,1248.0,88.76,11
1044999,70000,Diesel,Individual,Automatic,First Owner,7.0,2800,16.0,2179.0,140.0,8
279000,117000,Diesel,Individual,Manual,First Owner,5.0,2000,17.8,1248.0,75.0,14
620000,15000,Petrol,Individual,Manual,First Owner,5.0,4250,20.4,1194.0,94.93,5
250000,100000,Diesel,Individual,Manual,Second Owner,5.0,1900,16.6,1896.0,122.4,16
475000,83000,Petrol,Individual,Automatic,First Owner,5.0,4200,15.74,1591.0,121.3,11
750000,67600,Diesel,Individual,Automatic,First Owner,5.0,2000,14.81,1998.0,163.7,7
1250000,160000,Diesel,Individual,Manual,Second Owner,7.0,2500,13.5,2477.0,178.0,8
250000,80000,Petrol,Individual,Manual,Second Owner,5.0,4000,21.1,814.0,55.2,9
445000,100000,Diesel,Individual,Manual,First Owner,5.0,1750,25.8,1498.0,98.6,10
400000,100000,Diesel,Individual,Manual,First Owner,5.0,1900,15.0,1896.0,105.0,13
350000,90000,Diesel,Individual,Manual,Second Owner,5.0,2750,23.0,1396.0,90.0,13
295000,140000,Diesel,Individual,Manual,First Owner,5.0,2500,20.5,1598.0,103.5,11
600000,25000,Petrol,Individual,Manual,First Owner,5.0,4200,21.21,1197.0,81.8,5
1650000,20000,Diesel,Individual,Manual,First Owner,8.0,2800,13.68,2393.0,147.8,5
100000,30000,Petrol,Individual,Manual,First Owner,4.0,2500,16.1,796.0,37.0,11
690000,13000,Petrol,Individual,Manual,First Owner,5.0,4250,20.4,1194.0,94.93,5
710000,42000,Petrol,Individual,Manual,First Owner,5.0,4000,18.6,1197.0,81.83,5
350000,10000,Petrol,Individual,Manual,Second Owner,5.0,9414,20.3,998.0,68.05,5
220000,13000,Petrol,Individual,Manual,First Owner,5.0,3500,20.92,998.0,67.1,11
700000,6500,Petrol,Individual,Manual,First Owner,7.0,3500,20.0,999.0,72.0,4
198000,49500,Petrol,Individual,Manual,Second Owner,5.0,4000,21.1,814.0,55.2,10
350000,50000,Diesel,Individual,Manual,First Owner,5.0,2750,23.0,1396.0,90.0,12
210000,175000,Diesel,Individual,Manual,Second Owner,5.0,3000,23.57,1396.0,70.0,12
210000,175000,Diesel,Individual,Manual,Second Owner,5.0,3000,23.03,1396.0,69.0,12
375000,110000,Diesel,Individual,Manual,Third Owner,5.0,2000,23.2,1248.0,73.94,9
380000,112048,Petrol,Individual,Manual,Second Owner,5.0,4000,17.5,1298.0,85.8,11
360000,98000,Petrol,Individual,Manual,Third Owner,5.0,4800,17.0,1497.0,118.0,13
944999,41000,Diesel,Individual,Manual,First Owner,7.0,2800,15.1,2179.0,140.0,8
620000,120000,Diesel,Individual,Manual,First Owner,10.0,1800,13.58,2499.0,72.4,7
780000,116000,Diesel,Individual,Manual,First Owner,5.0,2400,23.59,1364.0,67.05,5
445000,1000,Petrol,Individual,Manual,First Owner,5.0,4200,21.21,1197.0,81.8,3
575000,15000,Petrol,Individual,Automatic,First Owner,5.0,11375,17.36,1197.0,81.86,5
975000,5000,Diesel,Individual,Manual,First Owner,5.0,1750,25.1,1248.0,88.5,5
450000,3500,Petrol,Individual,Manual,First Owner,5.0,3500,23.84,1199.0,83.83,4
495000,56000,Diesel,Individual,Manual,First Owner,5.0,3000,25.83,1498.0,99.0,6
830000,215000,Diesel,Individual,Manual,First Owner,7.0,3400,12.99,2494.0,100.0,10
800000,40000,Diesel,Individual,Manual,First Owner,7.0,2800,15.1,2179.0,140.0,11
300000,120000,Diesel,Individual,Manual,Second Owner,5.0,2000,23.2,1248.0,73.94,10
200000,120000,Diesel,Individual,Manual,Second Owner,7.0,2800,10.5,2179.0,120.0,20
480000,30400,Petrol,Dealer,Manual,First Owner,5.0,4500,18.5,1198.0,86.8,6
950000,24000,Diesel,Dealer,Manual,First Owner,7.0,1750,21.9,1498.0,98.6,6
840000,30646,Petrol,Dealer,Manual,First Owner,7.0,4600,15.4,1497.0,117.3,6
800000,15000,Diesel,Individual,Manual,First Owner,5.0,2750,23.9,1582.0,126.2,6
750000,50000,Diesel,Individual,Manual,First Owner,5.0,3000,22.27,1498.0,108.6,6
254999,34000,Petrol,Individual,Manual,First Owner,5.0,4000,21.1,814.0,55.2,6
725000,54000,Diesel,Individual,Manual,Second Owner,7.0,1750,24.52,1248.0,88.5,7
1859000,40000,Diesel,Individual,Automatic,Second Owner,5.0,3000,19.7,2143.0,134.1,7
145000,120000,Petrol,Individual,Manual,First Owner,5.0,4400,18.6,1199.0,79.4,11
750000,15000,Petrol,Individual,Manual,First Owner,5.0,4000,17.0,1198.0,108.5,5
655000,50000,Diesel,Individual,Automatic,First Owner,5.0,3000,22.0,1498.0,108.495,6
210000,84000,Diesel,Individual,Manual,Second Owner,5.0,2000,20.0,1399.0,68.0,12
450000,50000,Petrol,Individual,Manual,First Owner,5.0,4800,17.0,1497.0,118.0,12
466000,25000,Petrol,Individual,Automatic,Fourth & Above Owner,5.0,4500,20.3,1086.0,68.0,4
580000,52000,Diesel,Individual,Manual,First Owner,5.0,3000,25.83,1498.0,99.0,8
430000,18500,Petrol,Individual,Manual,First Owner,5.0,4500,20.3,1086.0,68.0,4
155000,50000,Diesel,Individual,Manual,First Owner,5.0,3000,23.03,1396.0,69.0,11
240000,35000,Petrol,Individual,Manual,First Owner,5.0,4250,22.5,999.0,67.0,6
540000,15500,Petrol,Individual,Manual,First Owner,5.0,3000,16.78,1496.0,88.73,7
250000,120000,Diesel,Individual,Manual,First Owner,5.0,2500,19.09,1396.0,69.0,10
260000,60000,Diesel,Individual,Manual,First Owner,5.0,3000,25.0,1396.0,69.0,11
550000,80000,Diesel,Individual,Manual,Second Owner,9.0,2800,12.05,2179.0,120.0,12
550000,43011,Petrol,Dealer,Manual,First Owner,5.0,4500,18.88,999.0,123.37,9
600000,136000,Diesel,Individual,Manual,First Owner,5.0,2250,19.01,1461.0,108.45,8
550000,15000,Diesel,Individual,Manual,First Owner,5.0,3000,25.83,1498.0,99.0,6
370000,110000,Diesel,Individual,Manual,Second Owner,7.0,1500,13.6,2523.0,63.0,12
250000,100000,Petrol,Individual,Manual,Second Owner,5.0,9904,19.81,1086.0,68.05,15
125000,70000,Petrol,Individual,Manual,Fourth & Above Owner,5.0,3000,19.7,796.0,46.3,18
200000,110000,Diesel,Individual,Manual,First Owner,5.0,2500,17.0,1405.0,71.0,13
675000,127991,Diesel,Dealer,Manual,First Owner,5.0,1750,25.5,1498.0,98.6,6
150000,198000,Diesel,Individual,Manual,Second Owner,5.0,3000,14.8,1998.0,68.0,24
290000,65000,Petrol,Individual,Manual,First Owner,5.0,2700,15.64,1193.0,64.1,13
889000,20000,Diesel,Individual,Manual,First Owner,5.0,1750,28.09,1248.0,88.5,5
400000,60000,Petrol,Individual,Manual,First Owner,5.0,3750,17.0,1198.0,73.75,7
390000,13120,Petrol,Individual,Manual,First Owner,5.0,4386,25.17,799.0,53.3,5
1550000,87500,Diesel,Individual,Manual,First Owner,5.0,2500,17.1,1956.0,170.0,6
600000,125000,Diesel,Individual,Manual,First Owner,5.0,2750,22.32,1582.0,126.32,9
800000,25000,Petrol,Individual,Automatic,First Owner,5.0,4000,17.4,1197.0,81.86,5
600000,120000,Diesel,Individual,Manual,Third Owner,7.0,1750,20.77,1248.0,88.8,10
795000,35000,Petrol,Individual,Manual,First Owner,5.0,4200,17.01,1591.0,121.3,8
735000,25000,Diesel,Individual,Manual,First Owner,5.0,2750,22.54,1396.0,88.73,7
250000,120000,Diesel,Individual,Manual,Third Owner,5.0,1900,16.4,1896.0,90.0,18
400000,25000,Petrol,Individual,Automatic,First Owner,5.0,4250,24.04,999.0,67.0,5
130000,79000,Diesel,Individual,Manual,Second Owner,5.0,2500,13.1,1493.0,82.0,18
600000,125000,Diesel,Individual,Manual,First Owner,8.0,1900,21.04,1461.0,83.8,8
395000,140000,Diesel,Individual,Manual,First Owner,8.0,2600,14.0,2489.0,95.0,9
720000,80000,Diesel,Individual,Manual,First Owner,5.0,2750,21.19,1396.0,88.73,7
450000,110000,Petrol,Individual,Manual,Third Owner,5.0,4800,16.8,1497.0,116.4,12
700000,25000,Petrol,Individual,Manual,First Owner,5.0,4000,18.16,1196.0,86.8,5
1000000,46000,Diesel,Individual,Manual,First Owner,7.0,1750,24.5,1498.0,98.6,8
500000,1000,Petrol,Individual,Manual,First Owner,5.0,9907,20.3,1086.0,68.07,3
125000,60000,Petrol,Individual,Manual,Second Owner,4.0,2500,16.1,796.0,37.0,16
690000,80000,Diesel,Individual,Manual,First Owner,8.0,1900,21.04,1461.0,83.8,8
1550000,120000,Diesel,Individual,Manual,First Owner,5.0,2500,17.1,1956.0,170.0,6
170000,110000,Petrol,Individual,Manual,Second Owner,5.0,2600,15.3,1193.0,65.3,10
275000,110000,Diesel,Individual,Manual,Third Owner,5.0,2000,20.4,1248.0,91.7,13
500000,200000,Diesel,Individual,Manual,Third Owner,8.0,3400,12.8,2494.0,102.0,16
950000,80000,Diesel,Individual,Manual,Second Owner,5.0,2500,19.33,1968.0,138.1,10
802999,24000,Diesel,Individual,Manual,First Owner,5.0,2000,28.4,1248.0,74.02,4
470000,150000,Diesel,Individual,Manual,First Owner,5.0,2000,23.4,1248.0,74.0,10
300000,60000,Petrol,Individual,Manual,First Owner,5.0,4386,25.17,799.0,53.3,8
600000,116000,Diesel,Individual,Manual,First Owner,5.0,2250,19.01,1461.0,108.45,9
275000,104300,Diesel,Individual,Manual,First Owner,5.0,2000,20.0,1399.0,68.1,10
700000,30000,Diesel,Individual,Manual,First Owner,6.0,2250,25.32,1198.0,77.0,5
3250000,33000,Diesel,Individual,Automatic,First Owner,7.0,2400,11.3,2987.0,254.8,9
800000,25000,Diesel,Individual,Manual,First Owner,5.0,3000,21.66,1498.0,108.62,3
2200000,60000,Diesel,Individual,Automatic,First Owner,5.0,2500,17.68,1968.0,174.33,9
245000,121000,Diesel,Individual,Manual,Second Owner,5.0,2750,18.1,1493.0,110.0,16
310000,120000,Diesel,Individual,Manual,Second Owner,5.0,2750,16.8,1493.0,110.0,13
245000,120000,Diesel,Individual,Manual,Second Owner,5.0,2750,18.1,1493.0,110.0,16
450000,110000,Petrol,Individual,Manual,First Owner,5.0,3750,16.47,1198.0,73.9,12
850000,84000,Diesel,Individual,Automatic,Second Owner,5.0,2500,16.96,1968.0,138.03,10
325000,120000,Petrol,Individual,Automatic,Third Owner,5.0,3600,10.1,2354.0,152.0,19
409999,100000,Diesel,Individual,Manual,Third Owner,5.0,2000,22.9,1248.0,74.0,10
5500000,50000,Diesel,Individual,Automatic,First Owner,5.0,480,11.2,1969.0,235.0,5
1000000,73500,Diesel,Individual,Manual,First Owner,5.0,2750,19.67,1582.0,126.2,8
590000,34000,Diesel,Individual,Manual,Second Owner,5.0,2500,24.4,1120.0,71.0,7
1200000,23000,Diesel,Individual,Manual,First Owner,5.0,1750,20.45,1461.0,108.5,4
175000,163000,Diesel,Individual,Manual,Third Owner,5.0,2000,17.8,1399.0,68.0,15
300000,119000,Diesel,Individual,Manual,Second Owner,5.0,2000,16.52,1991.0,123.7,12
2175000,50000,Diesel,Individual,Automatic,First Owner,7.0,3400,11.36,2755.0,171.5,6
1110000,10500,Diesel,Individual,Manual,First Owner,5.0,1750,25.6,1498.0,97.9,4
150000,280000,Diesel,Individual,Manual,Second Owner,5.0,3000,14.8,1998.0,68.0,23
325000,155000,Diesel,Individual,Manual,Second Owner,5.0,2500,20.54,1598.0,103.6,10
325000,163000,Diesel,Individual,Manual,First Owner,5.0,2000,17.8,1399.0,68.0,13
280000,75000,Petrol,Individual,Manual,First Owner,5.0,2700,17.7,1497.0,78.0,15
765000,80000,Diesel,Individual,Manual,First Owner,5.0,1750,26.0,1498.0,98.6,7
640000,120000,Diesel,Individual,Manual,Second Owner,5.0,1750,26.0,1498.0,98.6,9
65000,120000,Diesel,Individual,Manual,Third Owner,5.0,2500,17.88,1396.0,52.8,16
195000,175000,Diesel,Individual,Manual,Second Owner,5.0,1900,18.7,1896.0,66.0,16
295000,15000,Petrol,Individual,Manual,First Owner,5.0,3500,24.7,796.0,47.3,6
625000,100000,Diesel,Individual,Manual,Second Owner,5.0,2000,23.4,1248.0,74.0,11
160000,80000,Petrol,Individual,Manual,Second Owner,5.0,3500,18.9,998.0,67.1,14
330000,84000,Petrol,Individual,Manual,Second Owner,5.0,3500,23.1,998.0,67.04,8
180000,50000,Petrol,Individual,Manual,Second Owner,5.0,4000,15.6,1196.0,70.0,13
150000,35000,Petrol,Individual,Manual,Second Owner,5.0,3000,14.0,796.0,35.0,11
300000,30000,Petrol,Individual,Manual,First Owner,5.0,9904,19.81,1086.0,68.05,12
730000,2388,Petrol,Individual,Manual,First Owner,5.0,4000,18.6,1197.0,81.83,5
650000,16200,Diesel,Individual,Manual,First Owner,5.0,1750,24.3,1248.0,88.5,6
330000,10000,CNG,Individual,Manual,Second Owner,4.0,3500,33.44,796.0,40.3,4
366000,15000,Petrol,Individual,Manual,First Owner,5.0,3500,23.95,998.0,67.1,4
1149000,5000,Petrol,Individual,Manual,First Owner,5.0,4850,17.0,1591.0,121.3,4
150000,42000,Petrol,Individual,Manual,First Owner,5.0,4000,20.63,1198.0,67.0,7
187000,120000,Petrol,Individual,Manual,Second Owner,5.0,3000,17.92,1086.0,62.1,10
425000,60000,Diesel,Individual,Manual,Second Owner,7.0,2700,13.93,2179.0,138.03,12
150000,76000,Petrol,Individual,Manual,First Owner,4.0,2500,16.1,796.0,37.0,11
620000,15000,Petrol,Individual,Manual,First Owner,5.0,4250,20.4,1194.0,94.93,5
250000,100000,Diesel,Individual,Manual,Second Owner,5.0,1900,16.6,1896.0,122.4,16
475000,83000,Petrol,Individual,Automatic,First Owner,5.0,4200,15.74,1591.0,121.3,11
750000,67600,Diesel,Individual,Automatic,First Owner,5.0,2000,14.81,1998.0,163.7,7
1250000,160000,Diesel,Individual,Manual,Second Owner,7.0,2500,13.5,2477.0,178.0,8
250000,80000,Petrol,Individual,Manual,Second Owner,5.0,4000,21.1,814.0,55.2,9
445000,100000,Diesel,Individual,Manual,First Owner,5.0,1750,25.8,1498.0,98.6,10
400000,100000,Diesel,Individual,Manual,First Owner,5.0,1900,15.0,1896.0,105.0,13
350000,90000,Diesel,Individual,Manual,Second Owner,5.0,2750,23.0,1396.0,90.0,13
295000,140000,Diesel,Individual,Manual,First Owner,5.0,2500,20.5,1598.0,103.5,11
600000,25000,Petrol,Individual,Manual,First Owner,5.0,4200,21.21,1197.0,81.8,5
1650000,20000,Diesel,Individual,Manual,First Owner,8.0,2800,13.68,2393.0,147.8,5
100000,30000,Petrol,Individual,Manual,First Owner,4.0,2500,16.1,796.0,37.0,11
690000,13000,Petrol,Individual,Manual,First Owner,5.0,4250,20.4,1194.0,94.93,5
710000,42000,Petrol,Individual,Manual,First Owner,5.0,4000,18.6,1197.0,81.83,5
350000,10000,Petrol,Individual,Manual,Second Owner,5.0,9414,20.3,998.0,68.05,5
220000,13000,Petrol,Individual,Manual,First Owner,5.0,3500,20.92,998.0,67.1,11
700000,6500,Petrol,Individual,Manual,First Owner,7.0,3500,20.0,999.0,72.0,4
198000,49500,Petrol,Individual,Manual,Second Owner,5.0,4000,21.1,814.0,55.2,10
350000,50000,Diesel,Individual,Manual,First Owner,5.0,2750,23.0,1396.0,90.0,12
650000,35000,Petrol,Individual,Manual,Second Owner,5.0,4000,21.4,1197.0,83.1,7
380000,120000,Diesel,Individual,Manual,Second Owner,5.0,2000,21.03,1461.0,65.0,8
360000,50000,Petrol,Individual,Manual,Second Owner,5.0,4000,17.57,1193.0,88.7,9
385000,116000,Petrol,Individual,Manual,First Owner,5.0,3800,15.0,1598.0,103.5,11
590000,110000,Diesel,Individual,Manual,Second Owner,5.0,2750,22.32,1582.0,126.32,11
750000,70000,Diesel,Individual,Manual,Second Owner,7.0,2800,15.1,2179.0,140.0,10
254999,100000,Diesel,Individual,Manual,Third Owner,5.0,1750,20.3,1248.0,75.0,12
499000,20000,Petrol,Individual,Manual,First Owner,5.0,11375,18.9,1197.0,81.86,8
730000,60000,Diesel,Individual,Automatic,First Owner,5.0,2000,28.4,1248.0,74.02,5
650000,30000,Diesel,Individual,Manual,Second Owner,5.0,1750,27.3,1498.0,98.6,7
220000,75000,Diesel,Individual,Manual,First Owner,5.0,2000,23.08,1461.0,63.12,11
100000,110000,Diesel,Individual,Manual,Third Owner,5.0,2500,16.8,1405.0,62.0,17
110000,120000,Petrol,Individual,Manual,Fourth & Above Owner,5.0,3500,14.4,1599.0,94.0,19
152000,48000,Diesel,Individual,Manual,Second Owner,5.0,2500,17.0,1405.0,71.0,14
600000,5000,Petrol,Individual,Automatic,First Owner,5.0,4200,20.89,1197.0,81.8,3
620000,120000,Diesel,Individual,Manual,First Owner,10.0,1800,13.58,2499.0,72.4,7
780000,116000,Diesel,Individual,Manual,First Owner,5.0,2400,23.59,1364.0,67.05,5
445000,1000,Petrol,Individual,Manual,First Owner,5.0,4200,21.21,1197.0,81.8,3
575000,15000,Petrol,Individual,Automatic,First Owner,5.0,11375,17.36,1197.0,81.86,5
975000,5000,Diesel,Individual,Manual,First Owner,5.0,1750,25.1,1248.0,88.5,5
450000,3500,Petrol,Individual,Manual,First Owner,5.0,3500,23.84,1199.0,83.83,4
480000,80000,Diesel,Individual,Manual,First Owner,5.0,3000,25.83,1498.0,99.0,8
110000,48676,Petrol,Individual,Manual,First Owner,8.0,3000,19.7,796.0,35.0,15
5830000,30000,Diesel,Individual,Automatic,First Owner,4.0,2500,17.09,2993.0,261.4,5
415000,72000,Petrol,Dealer,Manual,First Owner,5.0,4000,18.6,1197.0,81.83,9
475000,51000,Petrol,Dealer,Manual,First Owner,5.0,4200,22.0,1197.0,81.8,8
525000,29000,Petrol,Dealer,Manual,First Owner,5.0,4200,20.89,1197.0,81.8,6
365000,28000,Petrol,Dealer,Manual,First Owner,5.0,4200,20.52,1197.0,81.8,8
375000,97000,Diesel,Dealer,Manual,First Owner,5.0,2000,25.2,1248.0,74.0,12
765000,59000,Diesel,Dealer,Manual,First Owner,5.0,2000,28.4,1248.0,74.02,5
770000,27000,Diesel,Individual,Manual,First Owner,5.0,2000,28.4,1248.0,74.02,4
350000,30000,Petrol,Individual,Manual,First Owner,5.0,4386,25.17,799.0,53.3,5
875000,70000,Diesel,Individual,Manual,First Owner,7.0,2800,15.4,1997.0,120.0,8
780000,69000,Diesel,Dealer,Manual,First Owner,7.0,2800,15.1,2179.0,140.0,9
990000,15000,Diesel,Individual,Manual,First Owner,5.0,1750,25.1,1248.0,88.5,5
800000,35700,Diesel,Dealer,Manual,First Owner,5.0,2000,28.4,1248.0,74.02,4
350000,120000,Diesel,Individual,Manual,Third Owner,5.0,2750,22.32,1582.0,126.32,11
325000,120000,Diesel,Individual,Manual,First Owner,5.0,2000,22.07,1199.0,73.9,10
360000,80000,Diesel,Individual,Manual,First Owner,5.0,2000,22.07,1199.0,73.9,10
148000,120000,Petrol,Individual,Manual,First Owner,5.0,3500,20.92,998.0,67.1,13
670000,36000,Diesel,Individual,Manual,First Owner,5.0,2000,27.39,1248.0,74.0,6
430999,120000,Diesel,Individual,Manual,First Owner,5.0,2400,23.59,1364.0,67.04,9
260000,9000,Petrol,Individual,Manual,First Owner,8.0,2500,16.8,796.0,34.2,6
70000,50000,Petrol,Individual,Manual,Second Owner,4.0,4000,25.4,624.0,37.48,11
300000,35000,Petrol,Individual,Manual,First Owner,5.0,4250,23.01,999.0,67.0,4
150000,130000,Diesel,Individual,Manual,Second Owner,7.0,2200,14.0,2498.0,112.0,12
260000,70000,Diesel,Individual,Manual,First Owner,5.0,2000,20.0,1399.0,68.0,13
320000,90000,Diesel,Individual,Manual,Third Owner,5.0,2000,19.3,1248.0,73.9,11
700000,35000,Petrol,Individual,Manual,First Owner,5.0,4000,17.0,1198.0,108.5,5
415000,80000,Petrol,Individual,Manual,First Owner,5.0,3750,16.47,1198.0,73.9,11
260000,120000,Diesel,Individual,Manual,Second Owner,5.0,2000,17.8,1248.0,75.0,15
70000,80000,Petrol,Individual,Manual,First Owner,4.0,3000,26.0,624.0,35.0,12
515000,30000,Petrol,Individual,Manual,First Owner,5.0,3100,17.71,1197.0,78.9,8
803999,60000,Diesel,Individual,Manual,First Owner,5.0,2750,23.9,1582.0,126.2,7
275000,200000,Diesel,Individual,Manual,Second Owner,5.0,1900,16.6,1896.0,122.4,16
934000,101000,Diesel,Individual,Manual,First Owner,5.0,3250,22.77,1498.0,98.59,6
210000,110000,Diesel,Individual,Manual,First Owner,5.0,2000,17.8,1399.0,68.0,16
1050000,136000,Diesel,Individual,Manual,Third Owner,8.0,3400,12.99,2494.0,100.6,9
650000,250000,Diesel,Individual,Manual,Second Owner,7.0,1800,14.8,2499.0,80.0,12
550000,74000,Diesel,Individual,Manual,Fourth & Above Owner,5.0,2000,17.3,1998.0,163.7,11
285000,265000,Diesel,Individual,Manual,Fourth & Above Owner,9.0,1800,14.8,2499.0,80.0,13
700000,22700,Petrol,Individual,Manual,First Owner,5.0,4800,18.7,1199.0,88.7,8
525000,45000,Petrol,Individual,Manual,First Owner,5.0,4000,18.9,1197.0,82.0,7
250000,36000,Petrol,Individual,Manual,Second Owner,5.0,3000,15.37,1196.0,73.0,12
575000,57000,Diesel,Individual,Manual,Second Owner,5.0,2000,26.59,1248.0,74.0,8
540000,33000,Diesel,Individual,Manual,First Owner,5.0,3000,27.28,1047.0,69.0,5
560000,59000,Petrol,Individual,Manual,First Owner,7.0,4000,16.02,1373.0,93.7,11
380000,200000,Diesel,Individual,Manual,First Owner,5.0,2500,20.54,1598.0,103.6,11
240000,80000,Petrol,Individual,Manual,Second Owner,5.0,4000,15.6,1196.0,70.0,12
300000,70000,LPG,Individual,Manual,First Owner,5.0,4200,13.2,995.0,60.2,11
280000,50000,Petrol,Individual,Manual,First Owner,5.0,4386,22.7,799.0,53.64,5
350000,118000,Diesel,Individual,Manual,Second Owner,5.0,4500,21.1,1248.0,73.9,12
110000,250000,Diesel,Individual,Manual,Second Owner,5.0,2500,19.1,1405.0,70.0,9
980000,20000,Diesel,Individual,Manual,First Owner,5.0,2750,21.5,1497.0,108.5,5
969999,21871,Diesel,Individual,Manual,First Owner,5.0,2750,21.5,1497.0,108.5,5
357000,120000,Diesel,Individual,Manual,First Owner,6.0,2250,25.32,1198.0,77.0,7
280000,100000,Diesel,Individual,Manual,First Owner,5.0,2500,19.1,1405.0,70.0,9
430000,50000,Diesel,Individual,Manual,First Owner,7.0,2200,15.96,2523.0,62.1,11
250000,70000,Petrol,Individual,Manual,First Owner,5.0,3500,22.74,796.0,47.3,8
525000,80000,Diesel,Individual,Manual,First Owner,8.0,1750,18.2,1248.0,73.74,7
500000,25000,Petrol,Individual,Manual,First Owner,5.0,3500,23.84,1199.0,84.0,5
1000000,60000,Diesel,Individual,Manual,First Owner,7.0,2800,16.36,2179.0,120.0,4
316000,25000,Petrol,Individual,Manual,First Owner,5.0,3500,24.7,796.0,47.3,6
350000,50000,Petrol,Individual,Manual,First Owner,5.0,3500,24.7,796.0,47.3,5
950000,14000,Diesel,Individual,Manual,First Owner,5.0,2750,21.5,1497.0,108.5,5
45000,55425,Petrol,Individual,Manual,Second Owner,4.0,2500,16.1,796.0,37.0,18
475000,76000,Diesel,Individual,Manual,First Owner,7.0,2200,15.96,2523.0,62.1,10
3200000,3000,Diesel,Individual,Automatic,First Owner,7.0,2400,15.04,2755.0,174.5,3
600000,139000,Diesel,Individual,Manual,First Owner,7.0,2800,18.49,1493.0,100.0,7
